lambda_nm,f_lambda,sigma
339.9337158613744,8.164301300048828,0.3150096528652626
340.0119195908095,7.9091552734375,0.31083907399489596
340.09032801825765,7.8013916015625,0.3086866857416377
340.1685677744017,8.390357971191406,0.31640016936917437
340.2470123228598,7.786141967773438,0.3120521442823263
340.325288122312,8.231581115722657,0.3151248597314092
340.40358192815535,7.856975555419922,0.3090452271526239
340.4820806677894,8.341960906982422,0.3152789458876112
340.5604105418439,8.475900268554687,0.31428160211512385
340.6389454440988,7.825411987304688,0.30710094952585915
340.7173114029826,7.836289215087891,0.30751903389820784
340.79588248451984,7.9188278198242195,0.3105726971715565
340.87428454485894,8.116068267822266,0.31636083657042796
340.9527046406382,8.664852905273438,0.3207994950531579
341.0313300007759,8.629790496826173,0.32398600219396806
341.10978622295363,8.175782775878906,0.3129976492226008
341.18844780405163,8.531259155273437,0.3214832472856864
341.26694016927286,8.152093505859375,0.31918754071533145
341.34563798801963,8.506823730468751,0.32305483923234046
341.4241665129372,8.557460021972657,0.32314894200753297
341.5027131023905,8.42000732421875,0.31639065925558413
341.58146528730316,8.535316467285156,0.31635697958429265
341.66004806143616,8.544945526123048,0.31467527019921265
341.73883652574284,8.410061645507813,0.314103641000749
341.8174555012273,8.370134735107422,0.3144683805857971
341.89628026164365,8.424827575683594,0.31678190618594726
341.9749354551592,8.367948913574219,0.31650184900948714
342.05360874235333,8.233843231201172,0.3136588389162912
342.13248795664197,8.505284881591797,0.31478146517788774
342.2111974868909,8.15108871459961,0.31092003111420863
342.2901130391016,7.476792907714844,0.354435479432907
342.36885882910406,7.5334007263183596,0.3552859514871222
342.44781073597926,8.06428451538086,0.3143856625254777
342.52659280244166,8.316619873046875,0.31793286257020764
342.60539299177253,8.35579833984375,0.3168238367502929
342.684399440368,7.980191040039063,0.3083801450327783
342.763235931223,8.060921478271485,0.3056995000890861
342.8422787763628,8.820524597167969,0.31877728311633396
342.9211515854675,8.542890167236328,0.32033035706214713
343.0002308439211,8.405803680419922,0.3099065962167103
343.07913998800893,7.844930267333985,0.29849670739635015
343.158067284202,7.562750244140625,0.29567398270208706
